Time (s),Acceleration_RawUnits_s2,Acceleration_mm_s2,Acceleration_g
0.0,8.05775301469886,246.2091198935763,0.02509776961198535
0.01,13.441938602335878,410.7259017380407,0.041868083765345634
0.02,16.68493091942029,509.81733364895325,0.05196914716095344
0.03,3.7699302855348606,115.19231428023184,0.01174233580838245
0.04,-40.39563254848767,-1234.3109945371232,-0.1258217119813581
0.05,-110.89015780299307,-3388.3103773136772,-0.34539351450700073
0.06,-183.75098282667366,-5614.613364148361,-0.5723357149998329
0.07,-224.01576678883816,-6844.926207436722,-0.6977498682402367
0.08,-203.7890545024212,-6226.88777646287,-0.6347490088137482
0.09,-118.47767749668365,-3620.1512568431112,-0.3690266316863518
0.1,9.58308156527083,292.8163811610531,0.02984876464434792
0.11,137.62992597935602,4205.358849369211,0.42868082052693285
0.12,224.02039006630034,6845.067474248065,0.6977642685268161
0.13,245.45454545454547,7500.0,0.764525993883792
0.14,206.46031592131487,6308.509653151287,0.6430692816667979
0.15,135.0635404648546,4126.941514203891,0.4206872083796015
0.16,66.17882381504646,2022.130727681975,0.2061295339125357
0.17,24.219224444131083,740.0318580151163,0.07543647890062348
0.18,14.120473936827523,431.4589258475076,0.043981541880479876
0.19,22.892982542858046,699.5077999206625,0.0713055861285079
0.2,31.737586459378846,969.759586258798,0.09885418820171234
0.21,27.44382909469628,838.5614445601641,0.08548026957799838
0.22,9.805216958770869,299.60385151799875,0.030540657647094675
0.23,-10.674508281286009,-326.16553081707247,-0.03324827021580759
0.24,-22.041837670949565,-673.5005955012367,-0.0686544949542545
0.25,-19.370793304775702,-591.8853509792575,-0.06033489816302319
0.26,-6.967152169568339,-212.8852051812548,-0.021700836409913844
0.27,5.160483644096107,157.68144468071438,0.016073541761540713
0.28,9.064681451730134,276.97637769175407,0.028234085391616114
0.29,3.35990526745847,102.66377206123101,0.010465216316129563
0.3,-5.919672610267807,-180.87888531373855,-0.018438214608943786
0.31,-9.949570498075778,-304.01465410787097,-0.030990280744940975
0.32,-4.9689426735912345,-151.82880391528772,-0.015476942295136364
0.33,6.449035247270631,197.05385477771372,0.020087039223008536
0.34,16.769997970321985,512.4166046487272,0.05223410852688351
