Time (s),Acceleration_RawUnits_s2,Acceleration_mm_s2,Acceleration_g
0.0,10.715059069193744,327.4045826698088,0.03337457519569916
0.01,17.765916330190777,542.8474434224959,0.05533613082798123
0.02,22.301250747586174,681.4271061762441,0.06946249808116658
0.03,4.727386962838774,144.4479349756292,0.014724560140227239
0.04,-53.78726673081637,-1643.4998167749445,-0.16753311078235927
0.05,-147.97234900037714,-4521.377330567079,-0.4608947329833924
0.06,-245.00407063002228,-7486.235491472903,-0.763122883942192
0.07,-298.6375042500213,-9125.034852083983,-0.9301768452684999
0.08,-271.74504500814993,-8303.32081969347,-0.8464139469616178
0.09,-158.0056069402912,-4827.949100953341,-0.4921456779768951
0.1,12.747163116598527,389.49665078495497,0.039704041874103466
0.11,183.69021311464482,5612.756511836369,0.5721464334185902
0.12,298.7396471307178,9128.15588454971,0.9304949933282068
0.13,327.27272727272725,9999.999999999998,1.0193679918450558
0.14,275.32298497166687,8412.646763023155,0.8575582836924724
0.15,180.1601295251202,5504.892846600895,0.5611511566361769
0.16,88.2642466125165,2696.963090938004,0.27491978500897085
0.17,32.3141756350931,987.3775888500669,0.10065011099389061
0.18,18.87640477693504,576.7790348507929,0.05879500864941823
0.19,30.69261036738581,937.8297612256775,0.09559936403931474
0.2,42.244864477052154,1290.8153034654824,0.13158158037364753
0.21,36.61650186509775,1118.837556989098,0.11405071936688052
0.22,13.116043033477156,400.76798157846866,0.040853005257744004
0.23,-13.833264330817338,-422.68307677497415,-0.0430869599158995
0.24,-29.354665063000557,-896.9480991472392,-0.09143201826169614
0.25,-25.993229303744208,-794.2375620588507,-0.08096203486838437
0.26,-9.37651494948884,-286.50462345660344,-0.02920536426672818
0.27,7.10631072424764,217.13727212978898,0.022134278504565646
0.28,12.10994005470314,370.02594611592923,0.03771926056227617
0.29,4.469097653803732,136.5557616440029,0.013920057252191937
0.3,-7.695473921387459,-235.13948093128343,-0.023969366048041126
0.31,-13.403089554998482,-409.5388475138425,-0.041747079257272425
0.32,-6.62253005079094,-202.3550848852787,-0.02062742965191424
0.33,8.66000361121445,264.6112214537748,0.026973620943300185
0.34,22.223292724744642,679.0450554783084,0.06921967945752379
0.35000000000000003,24.94573116076943,762.2306743568437,0.07769935518418386
0.36,14.77192716868793,451.36444126546445,0.046010646408304226
0.37,-1.6391314634181782,-50.08457249333322,-0.005105461008494722
0.38,-14.263202150764235,-435.820065717796,-0.04442610251965301
0.39,-17.189661760953083,-525.2396649180108,-0.05354125024648428
0.4,-12.355559791981072,-377.53099364386605,-0.038484301085001636
0.41000000000000003,-7.720992459416532,-235.91921403772736,-0.02404884954513021
0.42,-11.280090152427318,-344.669421324168,-0.03513449758656147
0.43,-25.103414234548648,-767.0487682778753,-0.07819049625666415
0.44,-42.12553022186417,-1287.168979001405,-0.13120988572899134
0.45,-51.92748675914658,-1586.6732065294789,-0.1617403880254311
0.46,-47.74495596113934,-1458.8736543681464,-0.14871291074089157
0.47000000000000003,-32.19342955281402,-983.6881252248727,-0.10027401888123065
0.48,-13.422770955189778,-410.14022363079874,-0.04180838161374095
0.49,-3.111190375153146,-95.06415035190167,-0.009690535204067449
0.5,-4.638064899326917,-141.71864970165578,-0.01444634553533698
0.51,-13.00709773726103,-397.43909752742036,-0.040513669472723786
0.52,-17.673378226842527,-540.0198902646327,-0.05504789910954462
0.53,-10.42741492594166,-318.61545607043956,-0.03247863976253207
0.54,7.85121070580257,239.89810489952296,0.02445444494388613
0.55,25.956498163530973,793.1152216634464,0.08084762708088139
0.56,30.644091989521858,936.3472552353901,0.09544824212389298
0.5700000000000001,17.266327600361702,527.5822322332742,0.05378004406047648
0.58,-7.448276761510372,-227.58623437948359,-0.023199412271099243
0.59,-27.716102720344235,-846.8809164549626,-0.0863283299138596
0.6,-29.83612137786173,-911.6592643235527,-0.09293162735204412
0.61,-14.358683231739803,-438.73754319204954,-0.04472350083507131
0.62,1.1363306927040782,34.72121561040239,0.0035393695831195094
0.63,-8.819546209475062,-269.48613417840465,-0.027470553942752766
0.64,-62.521025872877914,-1910.3646794490473,-0.19473646069816997
0.65,-153.20588825907495,-4681.291030138401,-0.47719582366344554
0.66,-248.0680695774915,-7579.857681534462,-0.7726664303297107
0.67,-300.4926461963171,-9181.719744887465,-0.9359551218030036
0.68,-272.78837937455137,-8335.200480889069,-0.8496636575829836
0.6900000000000001,-158.3704273238024,-4839.0963904495175,-0.4932819969877184
0.7000000000000001,12.298669169995252,375.79266908318823,0.03830710184334233
0.71,183.66847296128995,5612.092229372748,0.5720787185904942
0.72,298.6336151096641,9124.916017239735,0.9301647316248456
0.73,327.1843309107475,9997.299000050618,1.0190926605556185
0.74,275.10366302442014,8405.945259079504,0.8568751538307344
0.75,180.20696727576058,5506.3240000926835,0.5612970438422715
0.76,88.10546655748995,2692.111478145526,0.27442522713002304
0.77,32.29169909086349,986.6908055541621,0.1005801025029727
0.78,18.950180636508197,579.0332972266393,0.059024800940534076
0.79,30.614142973112866,935.4321464006708,0.09535495885837623
0.8,42.39900250355664,1295.5250764975638,0.13206167956142342
0.81,36.64509108921693,1119.7111166149618,0.1141397672390379
0.8200000000000001,13.114883451588625,400.7325499096524,0.0408493934668351
0.8300000000000001,-13.966118406582579,-426.742506867801,-0.04350076522607554
0.84,-29.432383341420326,-899.3228243211765,-0.09167409014487019
0.85,-25.806778930820663,-788.5404673306313,-0.08038129126713876
0.86,-9.24640500913383,-282.5290419457559,-0.028800106212615282
0.87,7.013927393054083,214.31444812109697,0.021846528860458406
0.88,11.893363496353325,363.4083290552405,0.03704468186088078
0.89,4.53698106932201,138.62997711817252,0.014131496138447759
0.9,-7.825902418757923,-239.12479612871428,-0.02437561632300859
0.91,-13.329081147412351,-407.27747950426624,-0.041516562640597984
0.92,-6.629902723067314,-202.58036098261235,-0.02065039357620921
0.93,8.7502155176352,267.36769637218663,0.027254607173515456
0.9400000000000001,22.199746295660823,678.3255812563029,0.06914633855823679
0.9500000000000001,24.783881908345997,757.2852805327943,0.07719523756705345
0.96,14.67957353613286,448.5425247151707,0.0457229892676015
0.97,-1.5581054434188342,-47.608777437797706,-0.004853086385096606
0.98,-14.360164116484535,-438.78279244813854,-0.044728113399402504
0.99,-17.49131334762648,-534.4567967330313,-0.05448081516136914
1.0,-12.23555965452846,-373.8643227772585,-0.03811053239319659
1.01,-7.671890402100157,-234.4188733975048,-0.02389590962257949
1.02,-11.36098470460513,-347.14119930737894,-0.03538646272246472
1.03,-25.106589744675414,-767.1457977539709,-0.07820038713088388
1.04,-41.92071329436915,-1280.9106839946128,-0.13057193516764656
1.05,-51.93417000816286,-1586.8774169160872,-0.16176120457860216
1.06,-47.76970216162892,-1459.6297882719948,-0.14878998861080478
1.07,-32.11435365946644,-981.2719173725856,-0.10002771838660403
1.08,-13.6198957139573,-416.16348014869527,-0.04242237310384254
1.09,-3.1338163420602845,-95.7554993407309,-0.009761009107108146
1.1,-4.659692792263421,-142.37950198582675,-0.014513710701919138
1.11,-13.004551321528654,-397.3612903800422,-0.04050573806116638
1.12,-17.82445214013387,-544.6360376152016,-0.05551845439502565
1.1300000000000001,-10.16695388494768,-310.6569242622902,-0.03166737250380124
1.1400000000000001,7.895069564800178,241.23823670222762,0.024591053690339208
1.1500000000000001,25.779383763715717,787.7033927802024,0.08029596256678924
1.16,30.7250733514604,938.8216857390677,0.09570047764924237
1.17,17.270227679230068,527.7014013098076,0.05379219177470006
1.18,-7.442705670013915,-227.4160065837585,-0.023182059794470796
1.19,-27.668877913424055,-845.4379362435127,-0.0861812371298178
1.2,-29.94218766305059,-914.9001785932124,-0.09326199577912461
1.21,-14.384584280429358,-439.52896412423036,-0.044804175751705436
1.22,1.1334310888325871,34.63261660321794,0.0035303380839162017
1.23,-8.982214962750533,-274.45656830626626,-0.02797722408830441
1.24,-62.47384445581191,-1908.923025038697,-0.1945895030620486
1.25,-153.0438963776479,-4676.341278205908,-0.47669126179468985
1.26,-248.08356335154897,-7580.3311024084405,-0.7727146893382713
1.27,-300.5032628915306,-9182.044143907879,-0.9359881900008031
1.28,-272.92005799445855,-8339.223994275122,-0.8500738016590339
1.29,-158.47651426957356,-4842.337936014747,-0.49361242976704867
1.3,12.221358188087896,373.43038908046344,0.038066298581086996
1.31,183.46802958057054,5605.967570517433,0.5714543904706864
1.32,298.80671577291025,9130.205204172256,0.9307038944110353
1.33,327.0200659083384,9992.279791643672,1.0185810185161746
1.34,275.2571286944911,8410.634487887228,0.8573531588060375
1.35,180.06983077669952,5502.1337181769295,0.5608698999160988
1.36,88.13308243512196,2692.9552966287265,0.2745112432852932
1.37,32.280452034073555,986.3471454855808,0.10054507089557398
1.3800000000000001,18.83128476968128,575.4003679624835,0.05865447175968232
1.3900000000000001,30.64637474009326,936.417005947294,0.0954553522882053
1.4000000000000001,42.390959557615,1295.2793198160136,0.132036627911928
1.41,36.42605900896504,1113.018469718376,0.11345754023632784
1.42,13.0336139350973,398.2493146835286,0.04059626041626183
1.43,-14.123180673349852,-431.5416316856899,-0.04398997264889805
1.44,-29.259676166241363,-894.0456606351527,-0.0911361529699442
1.45,-25.986575093472236,-794.0342389672072,-0.08094130876322193
1.46,-9.248678407908708,-282.5985069083216,-0.0288071872485547
1.47,7.124466922482585,217.69204485363454,0.02219083026030933
1.48,11.947249638620423,365.05485006895736,0.037212522942809106
1.49,4.304765766968346,131.534509546255,0.013408206885449032
1.5,-7.938619791631182,-242.56893807761944,-0.024726701129217068
1.51,-13.246801566116888,-404.7633811869049,-0.04126028350529102
1.52,-6.487576291814432,-198.23149780544097,-0.020207084383837
1.53,8.672782291296624,265.0016811229524,0.02701342315218679
1.54,22.132490328323087,676.270537809872,0.06893685400712253
1.55,24.971758422136507,763.0259517875044,0.07778042321992909
1.56,14.853533445910246,453.857966402813,0.04626482837949164
1.57,-1.573415827018678,-48.0765947144596,-0.0049007741808827325
1.58,-14.274597973917178,-436.1682714252471,-0.04446159749492835
1.59,-17.478502471575716,-534.0653532981469,-0.05444091267055524
1.6,-12.370117435845767,-377.97581053973175,-0.038529644295589374
1.61,-7.6483532141822215,-233.69968154445675,-0.023822597507080198
1.62,-11.407898320434501,-348.5746709021653,-0.03553258622855915
1.6300000000000001,-25.252835298331497,-771.6144118934624,-0.07865590335305427
1.6400000000000001,-41.78535132594599,-1276.7746238483496,-0.13015031843510189
1.6500000000000001,-51.76272584884901,-1581.6388453814973,-0.161227201364067
1.6600000000000001,-47.94823289374572,-1465.0848939755635,-0.1493460646254397
1.67,-32.04082484306285,-979.0252035380315,-0.09979869556962605
1.68,-13.579404796653364,-414.9262576755194,-0.04229625460504785
1.69,-3.1012940828825615,-94.76176364363381,-0.009659710870910684
1.7,-4.778764693285759,-146.01781007262042,-0.014884588182733988
